;date;average_price;total_volume;gala;fuji;granny_smith;total_bags;s_bags;l_bags;xl_bags;type;region
20;13/08/2017;1.41;895376;13995;129013;0;752368;533972;218396;0;organic;Indianapolis
21;06/08/2017;1.45;854632;13201;164430;0;677001;384062;292939;0;organic;Indianapolis
22;30/07/2017;1.49;971620;9193;170714;0;791713;392912;398801;0;organic;Indianapolis
23;23/07/2017;1.6;1041371;10246;295041;0;736084;282597;453487;0;organic;Indianapolis
24;16/07/2017;1.48;998297;12061;314903;0;671333;403721;267612;0;organic;Indianapolis
25;09/07/2017;1.38;689796;7491;118642;0;563663;37439;526224;0;organic;Indianapolis
26;02/07/2017;1.51;818142;13740;125158;0;679244;95933;583311;0;organic;Indianapolis
27;25/06/2017;1.34;743723;9284;121057;0;613382;41555;571827;0;organic;Indianapolis
28;18/06/2017;1.27;920780;13537;189244;0;717999;42108;675891;0;organic;Indianapolis
29;11/06/2017;0.84;1551139;10036;110069;0;1431034;65277;1365757;0;organic;Indianapolis
30;04/06/2017;1.25;866835;15213;138507;0;713115;117864;595251;0;organic;Indianapolis
31;28/05/2017;1.52;539150;15314;146748;0;377088;180043;197045;0;organic;Indianapolis
32;21/05/2017;0.92;875949;7682;125986;0;742281;203826;538455;0;organic;Indianapolis
33;14/05/2017;1.65;423154;12817;138905;0;271432;169489;101943;0;organic;Indianapolis
34;07/05/2017;1.7;473457;13753;238420;0;221284;42362;178922;0;organic;Indianapolis
35;30/04/2017;1.77;289710;16914;150598;0;122198;85169;37029;0;organic;Indianapolis
36;23/04/2017;1.62;459091;17477;138503;0;303111;235722;67389;0;organic;Indianapolis
37;16/04/2017;1.35;645124;22681;157587;0;464856;168500;296356;0;organic;Indianapolis
38;09/04/2017;1.06;772845;30190;133932;0;608723;128781;479942;0;organic;Indianapolis
39;02/04/2017;1.37;583451;9864;145963;0;427624;177832;249792;0;organic;Indianapolis
40;26/03/2017;1.02;770659;10776;148993;0;610890;139821;471069;0;organic;Indianapolis
41;19/03/2017;1.49;423949;13129;140403;0;270417;146376;124041;0;organic;Indianapolis
42;12/03/2017;0.93;851089;15605;123341;0;712143;140444;571699;0;organic;Indianapolis
43;05/03/2017;1.35;464785;9665;120783;0;334337;137019;197318;0;organic;Indianapolis
44;26/02/2017;0.9;654933;10756;116545;0;527632;97223;430409;0;organic;Indianapolis
45;19/02/2017;1.24;403772;11100;123360;0;269312;137045;132267;0;organic;Indianapolis
46;12/02/2017;1.15;431304;78528;138926;0;213850;126881;86969;0;organic;Indianapolis
47;05/02/2017;1.35;355143;56801;141033;0;157309;95937;61372;0;organic;Indianapolis
48;29/01/2017;1.04;557199;22281;149517;0;385401;120949;264452;0;organic;Indianapolis
49;22/01/2017;0.84;730825;13919;145920;0;570986;149379;421607;0;organic;Indianapolis
50;15/01/2017;1.31;402154;16882;153610;0;231662;127952;103710;0;organic;Indianapolis
51;08/01/2017;1.6;291696;18989;129760;0;142947;127826;15121;0;organic;Indianapolis
52;01/01/2017;1.76;195600;14729;102537;0;78334;61499;16835;0;organic;Indianapolis
0;31/12/2017;1.65;202395;4423;49669;506;147797;143111;4686;0;organic;Jacksonville
1;24/12/2017;1.87;363923;8045;64363;377;291138;178419;112719;0;organic;Jacksonville
2;17/12/2017;1.61;249865;4870;51943;250;192802;190137;2665;0;organic;Jacksonville
3;10/12/2017;1.59;264613;5622;43938;248;214805;214667;138;0;organic;Jacksonville
4;03/12/2017;1.8;240714;8570;57666;245;174233;144888;29345;0;organic;Jacksonville
5;26/11/2017;1.87;292690;6458;55077;122;231033;152777;78256;0;organic;Jacksonville
6;19/11/2017;1.94;340561;8269;75757;365;256170;151999;104171;0;organic;Jacksonville
7;12/11/2017;1.89;243821;6660;54737;242;182182;179222;2960;0;organic;Jacksonville
8;05/11/2017;2.04;422430;11585;89062;241;321542;193889;127653;0;organic;Jacksonville
9;29/10/2017;2.16;272634;10222;74802;481;187129;75889;111240;0;organic;Jacksonville
10;22/10/2017;2.02;259643;6732;53136;721;199054;181223;17831;0;organic;Jacksonville
11;15/10/2017;2.55;142174;6021;54672;482;80999;80666;333;0;organic;Jacksonville
12;08/10/2017;2.31;184109;5421;46378;843;131467;131467;0;0;organic;Jacksonville
13;01/10/2017;2.99;281987;17413;70373;1201;193000;173697;19303;0;organic;Jacksonville
14;24/09/2017;2.57;504098;18728;131093;0;354277;131476;222801;0;organic;Jacksonville
15;17/09/2017;2.58;399370;22697;90787;0;285886;78667;207219;0;organic;Jacksonville
16;10/09/2017;2.35;409334;19554;66580;0;323200;218165;105035;0;organic;Jacksonville
17;03/09/2017;2.42;320072;19587;67534;481;232470;228998;3472;0;organic;Jacksonville
18;27/08/2017;2.45;333202;33258;100730;0;199214;198881;333;0;organic;Jacksonville
19;20/08/2017;2.48;285578;30240;148320;240;106778;106778;0;0;organic;Jacksonville
20;13/08/2017;2;176435;8799;44720;362;122554;122221;333;0;organic;Jacksonville
21;06/08/2017;2.09;155226;8393;48938;118;97777;97777;0;0;organic;Jacksonville
22;30/07/2017;1.78;242694;11454;51130;0;180110;178443;1667;0;organic;Jacksonville
23;23/07/2017;2.04;197167;12110;58391;0;126666;126666;0;0;organic;Jacksonville
24;16/07/2017;2.11;164615;7393;55326;119;101777;101444;333;0;organic;Jacksonville
25;09/07/2017;2.06;298847;16612;134209;359;147667;147667;0;0;organic;Jacksonville
26;02/07/2017;2.25;477895;43504;297576;360;136455;135788;667;0;organic;Jacksonville
27;25/06/2017;2.25;408775;51279;242193;0;115303;114969;334;0;organic;Jacksonville
28;18/06/2017;2.23;417779;55112;235313;242;127112;126944;168;0;organic;Jacksonville
29;11/06/2017;2.12;256809;98487;25109;366;132847;132847;0;0;organic;Jacksonville
30;04/06/2017;2.2;440948;126385;12602;727;301234;301234;0;0;organic;Jacksonville
31;28/05/2017;2.09;578649;132211;16526;612;429300;407095;22205;0;organic;Jacksonville
32;21/05/2017;2.07;505603;126080;14698;872;363953;325201;38752;0;organic;Jacksonville
33;14/05/2017;2.22;470907;302133;24281;876;143617;143339;278;0;organic;Jacksonville
34;07/05/2017;1.75;398753;118272;15885;250;264346;62000;202346;0;organic;Jacksonville
35;30/04/2017;2.07;247397;105008;12702;0;129687;52555;77132;0;organic;Jacksonville
36;23/04/2017;1.72;412563;278500;29137;631;104295;102333;1962;0;organic;Jacksonville
37;16/04/2017;2.07;319374;73616;21413;1140;223205;59333;163872;0;organic;Jacksonville
38;09/04/2017;2.07;294287;108393;33722;1268;150904;42440;108464;0;organic;Jacksonville
39;02/04/2017;1.43;664201;78086;16887;762;568466;313911;254555;0;organic;Jacksonville
40;26/03/2017;1.47;445527;68239;19224;1018;357046;186731;170315;0;organic;Jacksonville
41;19/03/2017;1.58;360819;58124;10660;508;291527;56889;234638;0;organic;Jacksonville
42;12/03/2017;1.7;334983;63564;11592;510;259317;34556;224761;0;organic;Jacksonville
43;05/03/2017;1.67;293017;85482;9583;128;197824;14111;183713;0;organic;Jacksonville
44;26/02/2017;1.68;316021;74978;11804;0;229239;32354;196885;0;organic;Jacksonville
45;19/02/2017;1.74;317909;85714;14779;127;217289;113668;103621;0;organic;Jacksonville
46;12/02/2017;1.48;429653;75720;13722;0;340211;252890;87321;0;organic;Jacksonville
47;05/02/2017;1.72;341756;91399;11202;636;238519;46444;192075;0;organic;Jacksonville
48;29/01/2017;1.39;360879;23827;5803;1605;329644;43222;286422;0;organic;Jacksonville
49;22/01/2017;1.23;496450;29630;6734;2081;458005;139667;318338;0;organic;Jacksonville
50;15/01/2017;1.25;461857;33885;9716;1457;416799;117222;299577;0;organic;Jacksonville
51;08/01/2017;1.26;407999;32550;10850;0;364599;105000;259599;0;organic;Jacksonville
52;01/01/2017;1.24;370767;24543;3831;239;342154;91000;251154;0;organic;Jacksonville
0;31/12/2017;1.55;941305;147966;173393;0;619946;619031;915;0;organic;LasVegas
1;24/12/2017;1.89;839350;138531;142512;0;558307;555533;2774;0;organic;LasVegas
2;17/12/2017;1.94;754105;110472;147980;0;495653;493220;2433;0;organic;LasVegas
3;10/12/2017;1.68;860241;131835;160211;0;568195;565178;3017;0;organic;LasVegas
4;03/12/2017;1.56;804835;147155;122652;0;535028;533041;1987;0;organic;LasVegas
5;26/11/2017;1.95;659952;161328;130268;0;368356;368356;0;0;organic;LasVegas
6;19/11/2017;1.95;775384;138757;145261;0;491366;489409;1957;0;organic;LasVegas
7;12/11/2017;1.79;825287;132088;139884;0;553315;550425;2890;0;organic;LasVegas
8;05/11/2017;1.83;703487;154011;163733;0;385743;385292;451;0;organic;LasVegas
9;29/10/2017;1.93;713849;113650;108434;0;491765;490826;939;0;organic;LasVegas
10;22/10/2017;1.83;713128;125539;35812;0;551777;548654;3123;0;organic;LasVegas
11;15/10/2017;1.99;613237;111304;17388;0;484545;478024;6521;0;organic;LasVegas
12;08/10/2017;2.25;651151;122309;19414;0;509428;503849;5579;0;organic;LasVegas
13;01/10/2017;2.24;529189;105534;11535;0;412120;403732;8388;0;organic;LasVegas
14;24/09/2017;2.25;549129;104815;14500;0;429814;428147;1667;0;organic;LasVegas
15;17/09/2017;2.39;548710;114888;13126;0;420696;420029;667;0;organic;LasVegas
16;10/09/2017;2.59;698487;102767;197077;0;398643;396834;1809;0;organic;LasVegas
17;03/09/2017;2.64;609155;90507;199956;0;318692;312090;6602;0;organic;LasVegas
18;27/08/2017;2.47;1041014;180467;250622;0;609925;606161;3764;0;organic;LasVegas
19;20/08/2017;2.43;771625;121419;278349;0;371857;369915;1942;0;organic;LasVegas
20;13/08/2017;2.05;604206;91351;253857;0;258998;252014;6984;0;organic;LasVegas
21;06/08/2017;1.74;1012407;195922;251413;0;565072;562309;2763;0;organic;LasVegas
22;30/07/2017;1.72;1042268;185958;246420;0;609890;605682;4208;0;organic;LasVegas
23;23/07/2017;1.89;852721;137957;286227;0;428537;424887;3650;0;organic;LasVegas
24;16/07/2017;1.89;861845;129604;281504;0;450737;444363;6374;0;organic;LasVegas
25;09/07/2017;1.82;1122995;169333;424564;0;529098;498688;30410;0;organic;LasVegas
26;02/07/2017;1.73;1101570;195202;293062;0;613306;435915;177391;0;organic;LasVegas
27;25/06/2017;1.67;1090904;196382;309337;0;585185;240438;344747;0;organic;LasVegas
28;18/06/2017;1.76;1035367;170685;332238;0;532444;190965;341479;0;organic;LasVegas
29;11/06/2017;1.74;1147310;205867;274959;0;666484;282389;384095;0;organic;LasVegas
30;04/06/2017;1.72;1351721;228325;294311;0;829085;407186;421899;0;organic;LasVegas
31;28/05/2017;1.74;978943;187287;273095;128;518433;94354;424079;0;organic;LasVegas
32;21/05/2017;1.95;867115;288766;333962;0;244387;75366;169021;0;organic;LasVegas
33;14/05/2017;1.89;809029;303900;285286;0;219843;56000;163843;0;organic;LasVegas
34;07/05/2017;2.03;831441;276764;368760;0;185917;38978;146939;0;organic;LasVegas
35;30/04/2017;1.98;754518;104939;442933;258;206388;43722;162666;0;organic;LasVegas
36;23/04/2017;1.67;991175;112134;518426;0;360615;88821;271794;0;organic;LasVegas
37;16/04/2017;1.32;1440627;147180;377311;0;916136;855064;61072;0;organic;LasVegas
38;09/04/2017;1.24;1757592;162351;393258;0;1201983;1193527;8456;0;organic;LasVegas
39;02/04/2017;1.19;1718394;169121;361937;0;1187336;1174027;13309;0;organic;LasVegas
40;26/03/2017;1.21;1777608;187908;426697;0;1163003;1146809;16194;0;organic;LasVegas
41;19/03/2017;1.27;1704864;254880;438336;0;1011648;788512;223136;0;organic;LasVegas
42;12/03/2017;1.16;2140216;247871;469198;0;1423147;1380595;42552;0;organic;LasVegas
43;05/03/2017;1.01;2070189;211061;589756;0;1269372;1227720;41652;0;organic;LasVegas
44;26/02/2017;1.09;2593771;217439;968470;0;1407862;1393492;14370;0;organic;LasVegas
45;19/02/2017;1.15;1795408;190085;377659;0;1227664;1157752;69912;0;organic;LasVegas
46;12/02/2017;1.18;2197783;222874;552866;266;1421777;1418824;2953;0;organic;LasVegas
47;05/02/2017;1.23;1710445;166270;492457;0;1051718;1050541;1177;0;organic;LasVegas
48;29/01/2017;1.31;1163855;112981;321173;928;728773;725826;2947;0;organic;LasVegas
49;22/01/2017;1.34;1031275;111776;318979;0;600520;599265;1255;0;organic;LasVegas
50;15/01/2017;1.39;944283;94179;291863;0;558241;558241;0;0;organic;LasVegas
51;08/01/2017;1.22;1064119;128754;237607;0;697758;693825;3933;0;organic;LasVegas
52;01/01/2017;1.36;956383;99748;295094;0;561541;547855;13686;0;organic;LasVegas
0;31/12/2017;1.74;7887275;1536981;2072283;0;4278011;4269341;8670;0;organic;LosAngeles
1;24/12/2017;1.8;6980427;858098;2446555;0;3675774;3670618;5156;0;organic;LosAngeles
2;17/12/2017;1.7;6471636;906925;2473613;0;3091098;3085265;5833;0;organic;LosAngeles
3;10/12/2017;1.78;6986239;1594409;1966957;0;3424873;3421692;3181;0;organic;LosAngeles
4;03/12/2017;1.77;7101003;797644;2315532;0;3987827;3986421;1406;0;organic;LosAngeles
5;26/11/2017;2.01;5952355;644455;2121864;0;3186036;3183560;2476;0;organic;LosAngeles
6;19/11/2017;1.99;6145123;647751;1995635;0;3501737;3500339;1398;0;organic;LosAngeles
7;12/11/2017;1.98;6233767;839023;1780525;0;3614219;3609773;4446;0;organic;LosAngeles
8;05/11/2017;1.72;7372379;731542;3132447;0;3508390;3504865;3525;0;organic;LosAngeles
9;29/10/2017;1.99;6705078;807835;1954098;0;3943145;3941101;2044;0;organic;LosAngeles
10;22/10/2017;1.99;6863755;784581;2046632;0;4032542;4028628;3914;0;organic;LosAngeles
11;15/10/2017;2.12;5749080;615113;1659203;0;3474764;3469159;5605;0;organic;LosAngeles
12;08/10/2017;2.28;5919404;554994;2282893;0;3081517;3076951;4566;0;organic;LosAngeles
13;01/10/2017;2.1;6540561;845082;2677486;0;3017993;3015869;2124;0;organic;LosAngeles
14;24/09/2017;2.03;7369630;1205152;2922585;159;3241734;3237702;4032;0;organic;LosAngeles
15;17/09/2017;2.32;6485501;1278621;2488950;0;2717930;2716025;1905;0;organic;LosAngeles
16;10/09/2017;2.32;6468012;1120290;2548411;0;2799311;2798779;532;0;organic;LosAngeles
17;03/09/2017;2.11;7041978;1062124;2774088;0;3205766;3204166;1600;0;organic;LosAngeles
18;27/08/2017;2.37;6322241;1168586;2016684;0;3136971;3133734;3237;0;organic;LosAngeles
19;20/08/2017;2.16;7514655;1064920;1802676;0;4647059;4645059;2000;0;organic;LosAngeles
20;13/08/2017;2.04;7281755;1076458;1681019;0;4524278;4509735;14543;0;organic;LosAngeles
21;06/08/2017;2.1;6708063;906457;1902784;0;3898822;3802130;96692;0;organic;LosAngeles
22;30/07/2017;2.1;6779094;990304;1885052;0;3903738;3900129;3609;0;organic;LosAngeles
23;23/07/2017;2.07;7017947;909561;2407708;0;3700678;3698835;1843;0;organic;LosAngeles
24;16/07/2017;2.02;7502172;1004165;2444924;0;4053083;4051047;2036;0;organic;LosAngeles
25;09/07/2017;1.42;12056292;1186834;2885185;0;7984273;7983393;880;0;organic;LosAngeles
26;02/07/2017;1.46;10911193;1105628;2819018;0;6986547;6973702;12845;0;organic;LosAngeles
27;25/06/2017;1.37;10987263;1037687;2471788;0;7477788;7288461;189327;0;organic;LosAngeles
28;18/06/2017;1.37;10880801;1141310;2426807;0;7312684;6678378;634306;0;organic;LosAngeles
29;11/06/2017;1.35;10670323;1161931;2553021;0;6955371;6946164;9207;0;organic;LosAngeles
30;04/06/2017;1.28;12892307;1260326;3782046;0;7849935;7848195;1740;0;organic;LosAngeles
31;28/05/2017;1.37;12288652;1173180;2959314;0;8156158;8148637;7521;0;organic;LosAngeles
32;21/05/2017;1.42;11412043;1094718;3052245;0;7265080;7251858;13222;0;organic;LosAngeles
33;14/05/2017;1.4;10596536;1168857;2860128;0;6567551;6437729;129822;0;organic;LosAngeles
34;07/05/2017;1.31;13748497;1255012;3833601;0;8659884;8601432;58452;0;organic;LosAngeles
35;30/04/2017;1.25;12725545;1089408;2981695;159;8654283;8357929;296354;0;organic;LosAngeles
36;23/04/2017;1.25;12722231;1224109;2971125;0;8526997;7500487;1026510;0;organic;LosAngeles
37;16/04/2017;1.31;12287689;1092254;2899448;160;8295827;7623325;672502;0;organic;LosAngeles
38;09/04/2017;1.3;11830522;1390618;2915975;640;7523289;7001010;522279;0;organic;LosAngeles
39;02/04/2017;1.3;12238482;1373206;3099130;1758;7764388;7478528;285860;0;organic;LosAngeles
40;26/03/2017;1.33;12571073;1723740;3219335;796;7627202;7383131;244071;0;organic;LosAngeles
41;19/03/2017;1.25;13563651;1181281;3890535;1910;8489925;6906191;1583734;0;organic;LosAngeles
42;12/03/2017;1.19;14384891;1224280;3747671;160;9412780;8317587;1095193;0;organic;LosAngeles
43;05/03/2017;1.07;14606571;1295425;2800938;645;10509563;7738356;2771207;0;organic;LosAngeles
44;26/02/2017;1.05;14352074;1232878;3066547;320;10052329;8736560;1315769;0;organic;LosAngeles
45;19/02/2017;1.19;11573475;1317837;3365651;161;6889826;6806656;83170;0;organic;LosAngeles
46;12/02/2017;1.17;9522760;1249633;2456722;1099;5815306;5654741;160565;0;organic;LosAngeles
47;05/02/2017;1.19;9168796;1562693;3486422;0;4119681;4027983;91698;0;organic;LosAngeles
48;29/01/2017;1.09;9959727;1619249;2931080;156;5409242;4291414;1117828;0;organic;LosAngeles
49;22/01/2017;1.27;7741861;1091294;2178820;312;4471435;4182467;288968;0;organic;LosAngeles
50;15/01/2017;1.3;8684572;1388157;2560256;312;4735847;4630147;105700;0;organic;LosAngeles
51;08/01/2017;1.19;11295328;1896166;3312381;312;6086469;5780085;306384;0;organic;LosAngeles
52;01/01/2017;1.07;9995032;1583084;2895176;156;5516616;4315957;1200659;0;organic;LosAngeles
0;31/12/2017;1.16;582821;127;75549;0;507145;362332;144813;0;organic;Louisville
1;24/12/2017;1.58;397673;0;97713;0;299960;134039;165921;0;organic;Louisville
2;17/12/2017;1.57;386118;100;85114;0;300904;128490;172414;0;organic;Louisville
3;10/12/2017;1.54;249103;0;72386;0;176717;110976;65741;0;organic;Louisville
4;03/12/2017;1.59;259734;0;94151;0;165583;96423;69160;0;organic;Louisville
5;26/11/2017;1.63;251026;0;93033;0;157993;118260;39733;0;organic;Louisville
6;19/11/2017;1.62;231740;909;90148;0;140683;107055;33628;0;organic;Louisville
7;12/11/2017;1.69;271783;130;94443;0;177210;111138;66072;0;organic;Louisville
8;05/11/2017;1.7;301374;518;75667;0;225189;165864;59325;0;organic;Louisville
9;29/10/2017;1.84;369145;130;74067;0;294948;173958;120990;0;organic;Louisville
10;22/10/2017;1.82;419597;909;104894;0;313794;173301;140493;0;organic;Louisville
11;15/10/2017;1.88;366519;259;112058;0;254202;164711;89491;0;organic;Louisville
12;08/10/2017;2.15;309770;129;119597;0;190044;117379;72665;0;organic;Louisville
13;01/10/2017;2.29;310230;0;99973;0;210257;128923;81334;0;organic;Louisville
14;24/09/2017;2.21;415659;259;107442;0;307958;106451;201507;0;organic;Louisville
15;17/09/2017;2.12;377904;905;99321;0;277678;71334;206344;0;organic;Louisville
16;10/09/2017;2;351763;258;94875;0;256630;106609;150021;0;organic;Louisville
17;03/09/2017;1.98;358173;774;111653;0;245746;83536;162210;0;organic;Louisville
18;27/08/2017;1.9;362825;128;97322;0;265375;131378;133997;0;organic;Louisville
19;20/08/2017;1.86;311579;0;111413;0;200166;97197;102969;0;organic;Louisville
20;13/08/2017;1.67;274148;0;125259;0;148889;110205;38684;0;organic;Louisville
21;06/08/2017;1.73;355710;0;122678;0;233032;72974;160058;0;organic;Louisville
22;30/07/2017;1.56;466642;0;115338;0;351304;140333;210971;0;organic;Louisville
23;23/07/2017;1.6;506101;0;144191;0;361910;86853;275057;0;organic;Louisville
24;16/07/2017;1.55;463885;0;152756;0;311129;92438;218691;0;organic;Louisville
25;09/07/2017;1.61;245316;0;155116;0;90200;1167;89033;0;organic;Louisville
26;02/07/2017;1.26;551309;0;133851;0;417458;3022;414436;0;organic;Louisville
27;25/06/2017;1.45;452086;0;149094;0;302992;1000;301992;0;organic;Louisville
28;18/06/2017;1.19;486620;0;142183;0;344437;667;343770;0;organic;Louisville
29;11/06/2017;1;650720;0;163309;0;487411;5000;482411;0;organic;Louisville
30;04/06/2017;1.34;441778;0;150575;0;291203;45722;245481;0;organic;Louisville
31;28/05/2017;1.32;445169;0;118502;0;326667;76333;250334;0;organic;Louisville
32;21/05/2017;1.29;474515;0;120084;0;354431;57777;296654;0;organic;Louisville
33;14/05/2017;1.15;572161;0;118869;0;453292;62055;391237;0;organic;Louisville
34;07/05/2017;1.48;351492;0;157014;0;194478;44556;149922;0;organic;Louisville
35;30/04/2017;1.4;516623;0;163961;0;352662;23445;329217;0;organic;Louisville
36;23/04/2017;1.59;334382;0;150719;0;183663;33667;149996;0;organic;Louisville
37;16/04/2017;1.34;490441;555;194776;0;295110;75222;219888;0;organic;Louisville
38;09/04/2017;1.91;202606;0;155323;0;47283;32556;14727;0;organic;Louisville
39;02/04/2017;1.38;316623;0;167619;0;149004;39000;110004;0;organic;Louisville
40;26/03/2017;0.74;645997;1500;135456;0;509041;38556;470485;0;organic;Louisville
41;19/03/2017;0.95;443303;1567;139521;0;302215;37223;264992;0;organic;Louisville
42;12/03/2017;0.65;770822;628;136174;0;634020;27333;606687;0;organic;Louisville
43;05/03/2017;0.56;980170;925;130228;0;849017;30666;818351;0;organic;Louisville
44;26/02/2017;0.77;548189;1200;125703;0;421286;40222;381064;0;organic;Louisville
45;19/02/2017;0.56;1057130;0;127778;0;929352;28777;900575;0;organic;Louisville
